id	WT_Rep1	WT_Rep2	WT_Rep3	KO.CDR1_Rep1	KO.CDR1_Rep2	KO.CDR1_Rep3	KO.CDR2_Rep1	KO.CDR2_Rep2	KO.CDR2_Rep3	KO.CDR2L_Rep1	KO.CDR2L_Rep2	KO.CDR2L_Rep3
NPLOC4	8877585	11342305	8967681	4061087.75	5531987.5	2437602	3796044	5455669	5075128	5317477.5	5973518	4691985
ADH5	105946312	88881232	108829496	32945446	37701508	43693268	50440196	69422288	69899784	36242492	31659396	41246000
GAS6	6342392	7700416	6520663.5	1800885.75	2096492	1511528.25	1984593.625	2307420.5	2273524.5	3431545	3975434.25	2621419.5
EPS15	2909554.25	3747888.75	3028063	2548058.5	2083430.625	1734850.625	939655.1875	779485.3125	1338900	1934889	1702845.125	1729040.875
RPS18	11734843	12351995	12045700	14979691	13276816	11426374	7214100	4656528.5	8364631	8921220	9257630	8735353
SEMA5B	18312744	16091445	16109458	28383468	28310500	26933816	29786858	25553102	22386192	32469732	31661990	35268332
LRRN1	2863359.25	2984198	2506377.75	3273172.25	3170799	3089726	4120069.75	3343514.5	3692012.25	3360546.75	3127091	3769240.75
AIMP1	10119739	10207583	10925042	7457290.5	7709110	6664069	6905614	4613738	10350064	8079031	7930947	7191779
CCN2	88514256	90335168	82700880	26580818	27165450	24121878	35991828	27723718	29041038	21156308	22481326	22962930
GLA	10998550	15619726	11193082	27631336	29480984	26576032	23310846	22356294	19843246	19232850	19155134	16721516
B3GNT2	6020086	6218294.5	7506406	8248209	10176976	9149201	6505797	5926124	5658354.5	11052680	10099916	11703613
SCAMP3	21107344	20437082	17033300	7039989	8307348	11518092	4808934.5	5961872	6718594	11239960	14953603	11583421
BLVRA	11432987	13083638	12072021	3935456.25	6047654	4735609	6846989.5	9110285	11266048	4784330	6210430	5225531.5
VWA1	4905273.5	9033901	8063603.5	12237551	15603027	12240590	9159351	11084497	12211825	12532672	11902950	7930664
CLIC4	14796985	11879609	9281512	17732836	16405359	17803748	12066111	12009833	10856026	13838542	16114285	12406533
MYL12B	8546491	12869051	11615948	19217794	16475330	14934943	10568562	10773602	15937822	12013332	9751778	8612792
LARS1	2269503.5	4196518.5	3356838.25	1928042.875	1410607.5	1311724.75	847761.75	832057.125	1015499.188	1740341.25	1705610.625	1895048.125
AKR1A1	14565824	13991272	15805264	23944454	22994244	18904326	10371128	10929154	13125170	11010192	10350165	12650682
COL9A2	8410016	6387189.5	6066206.5	16988680	11647428	12008814	6233944	2911045.25	3550214.5	4553084	3475009	4442361.5
OGFR	4111583.75	5088272	3989510.75	3501070.5	5088275	3418948.75	290337.6875	589807.9375	1137957.5	1607730	1966827.875	1785493.375
PLAT	6371569.5	10364881	6881903	7983489.5	8749555	7068886	12621641	14301669	15323340	7510251.5	12886412	6520635
EPHB4	4925172.5	5063442	5241756.5	5011222	5245242	4280111	7025069	6047731	6208371.5	5608021.5	5438447	4773654.5
SEMA4C	6729128.5	5398075	4235796.5	10103837	10348933	7904695	40034136	29959972	32946258	9365788	9872118	12206155
B4GALNT1	6166578	5944606.5	5038036.5	5186244.5	3959327.25	6154528	66515.0625	96205.46875	107276.4844	3208046	2830529.5	2584404
SRP72	5521084.5	4762272.5	2401832.25	1623667	1218501.625	1504627.875	1592873.125	1089059.125	1503748.625	1252278.25	2227328.75	2307057.75
MTOR	2971712.75	2796915.25	2878831.75	385188.3438	428591.375	674771.3125	973047	1155580.125	1372455	1374274.375	1461504.125	1261738.5
HNRNPUL1	11828485	11446456	9814218	10231071	10405306	12815918	7097131.5	8200247	7889451.5	7052228.5	7588952	7885078
PLXNA1	3408304.5	3410006.5	2828525.25	4103597.75	4483463	4288878	5208444.5	4445309	4508506.5	4931562.5	5365076	5090254.5
ACTR2	4212711.5	9578638	8910512	8499252	11468406	7682745.5	8289085	8599317	10125259	6007753	5197017	6815686
CTNNA2	1015498.188	994712.125	891003.4375	1043594.375	1086695.125	829917.125	732013.375	516461.1875	653307.375	591829.0625	922083.125	756589.1875
FGFR1	1140501.25	856683.5	900829.4375	9356650	7664112	8380224.5	2349247.25	1689351.5	1208060.25	4319331.5	2880361	1991012.75
HSPE1	58981724	67677104	56896544	81746632	70837144	70564416	59351568	49050328	48352004	36230624	30748918	32440710
SEPTIN8	3454691.75	3453725	3286269.75	2566628.5	2984940.75	2733584.75	809257.375	1118086.875	1031138.25	3358196.5	3847946.75	3718489.75
XPO5	3389668.5	3628600.75	3887434.5	1771918	1849813.875	2012620.875	2392149.5	2949357	2795876.5	3298961.75	3823859.25	3284456.75
SIAE	21876456	16064449	14193776	19754552	21017448	18142594	16429050	13423025	11623577	26171658	19702736	20412614
ASPH	5452895.5	5652245	5940760	4273956	5076362.5	3003134.75	4479698	2554150.75	3747366.5	3923128	2528501.25	3798613.75
PODXL2	14464610	18225280	14618296	38151144	40217912	42458620	44127224	36050408	29601074	36300632	33408510	32993308
MCM6	3228036.25	4159895.5	4364440	3449882.75	4435564.5	4560271.5	1272140.375	902518.375	1355613.875	2638792.5	2355591.25	3456300
SGSH	7985527.5	11214606	7329240	13264165	13321904	9901892	7816241.5	4929241.5	6205109	11714996	10922562	10315383
AP1M1	3813321.75	5983351.5	4585999	3031229.25	3178858	2238179.75	2073508.75	3415936.25	3427203.25	3280094.25	3217117.5	3358473
UBR1	6655419	7843660	8760464	2018096.875	2034020.375	2728511.75	2663195	3915358.5	3806136	5122537.5	4643651.5	5674500.5
CUL4B	3112434.25	2822324.25	2655248.25	2199525.5	6084340.5	1900535.125	7922516	1984483.625	1656449.25	16986236	3472361.75	7130829
SF3A3	10701109	12439777	10592246	12767770	13720839	12232134	7190568	5131680	5579943	8020290.5	8883277	8922744
RNF123	4548564.5	4782978	4337976.5	3618538	3520904.5	2982908	3075028.25	3297612.75	3854797.75	3900984.5	3302640.25	4021280.75
EPS8L2	7476285	7287132.5	7549529.5	2582900	2873843.5	1936137.875	3046067.25	2759282	3293604.5	2885252.75	2742840.5	3044530.75
NES	1954105.375	2901478.75	1958746.75	4013073.25	4182283.75	5530397.5	2163610.25	4506878.5	1419558.75	1658468.25	3381480	1283693.375
EIF2S3	17991092	21614948	20063488	8430846	9845965	9861132	7231428.5	11963931	12923251	12383856	13491243	13378256
BPNT2	10809738	7958589.5	8577211	10706147	13821993	7620587.5	6129876.5	7206464.5	6833648	15605087	12795409	12128983
B4GALT1	76162144	88742056	81220224	75881528	79158992	64879680	77516240	79465792	69320248	100040168	90336720	93755168
CORO1B	48093336	49256588	58876432	20746550	22005632	23466268	37522044	61532416	51761176	33858064	35257812	38059444
RBM10	7803757.5	8394333	9036569	3871370	3165058.25	7184773.5	1800848.375	1187566.125	2960212.5	2737243.75	2864314	3028822.75
MTA2	1612130.5	1988329.375	2071705.5	1722566.75	1648962.5	1161157.625	718284.4375	853468.6875	885205.1875	1045587.5	933619.5625	1007965.75
PSMB4	139716128	136771280	136271328	127252816	133057016	122732480	100797240	93626664	109596384	117883440	118788920	133340040
HTRA1	52084884	52505200	50519616	24324092	29862328	30751548	5401463	5698471	5412620.5	46156492	53776620	50270692
PRDX4	12098508	15034618	16859586	19677380	22003166	21267186	12473499	11361542	12659045	11744981	10865355	12334135
PPIA	42625140	40852076	50224152	39440420	40357308	34377880	23716638	42154164	29649796	42927668	48497656	49732916
ERO1A	4678197.5	7109493.5	5868894.5	6001199	7387250	5922939.5	4084722.5	3550749.75	4108018.25	3511518	3294128.25	4153406
NUDT5	42214492	48083212	46647300	34037968	34763404	31863622	25975380	26122094	30748082	30906152	28880492	37021944
LGALS3	26900102	24151582	24267778	42667744	36987004	35799164	19960666	12360144	17173540	11960252	12659291	14874349
SEZ6L2	14746665	13978727	12461556	16786624	16656833	15115403	26413858	20800474	20061554	15085384	13157375	13588500
ADPRS	7165139	6125841.5	8837731	8963742	10317666	7969377	5248403.5	6731840	5599721	5454222.5	6768136	7797102.5
ARSB	6665259.5	6995697	5528288	8722365	10001504	8990325	1552589.625	1766265	1233367.875	7697473.5	6647920	5916004
ZFYVE16	78752984	65589432	54701588	126610208	116157896	100881520	178535856	125749112	165003424	106887464	114936640	100823824
PSMD13	6955066.5	8087190.5	6344592.5	8247026	7523988	6779962.5	3746973.25	2213151.25	3151748	3205149	3687728	4265682
OXCT1	10603909	10712544	10310249	6343089	7599515	7433201.5	9525156	10785954	10341339	7250747	6565466.5	4883616.5
ACP2	12426548	13562033	14060109	12103177	10660824	11549496	4377466.5	4015034.25	3918408	12295308	9885526	12266653
SMPDL3B	12052000	14117489	10765246	15800991	16639627	13193971	10826380	8309852	9373404	20434362	18415870	18944836
GNPTG	19153806	19463518	16520326	23935488	23304006	23555478	11409181	8001847.5	7696220	21551058	20351952	21459846
AP1G1	4675782.5	6996377.5	4098675	4766672.5	4619244	3691149.25	2441997	2351305.25	3231465.75	3917244.75	3839168.75	3975367.25
UBA6	1793027.75	2443888.75	2673221.25	1480350.625	1502740.375	1335672	654179.75	1139768.625	793212.25	730856.5	1018413.125	941191.375
CSNK2A1	5440454.5	6783398	5527054	4126381.5	2619455.75	2507727	4356757	3126635	4273483	3517058.5	4715664	3122874.25
PALM	4139799.5	3640223.75	3307713.5	4955695	5243588.5	4748366.5	2900806.5	3136031	3618281.25	7566029.5	7518609.5	5730912.5
IWS1	4391158	5301113.5	5537815	3146508.75	5694938.5	7293344	1260110.375	1561125.125	3095745	2848829	2142577.75	2154638.5
DIP2A	534223.1875	1073997.25	622203.125	387228.625	489124.1563	450652.625	890210	587042.0625	815809.1875	275361.2188	665421.75	363774.6875
FAM50A	8313780	11515476	9560628	11603595	10570780	13883980	4938739	4189553.25	5717202	4850524	5843657	5695642.5
SCRIB	4599793	5727453	4828431	1082049.375	1557806	1946988.5	1383378	1030135.063	1437947.75	2039525	3115383.25	2333745.75
SLC2A1	59671932	80350424	65312476	41852864	51396400	48991192	79467424	74176232	80091888	48581708	57827736	43778568
PBDC1	7955659.5	13860704	10871035	7634599.5	8748106	8072418	4257857	7403622.5	10506909	11142360	9109464	8747089
RPL15	32610722	48478648	31423960	12687292	11984019	12708396	14133936	16607467	17828020	16415286	14885933	14803886
ADGRG6	8885302	9169518	7419259.5	12919989	11353210	13904333	8057187.5	5883055.5	7743380	9657462	10043181	10168414
TIMP2	59986884	57882368	50010028	55732644	51078420	42286920	47904808	51596472	57719004	62722528	51111856	45855604
ST6GAL1	9850058	10691727	13489505	6143009.5	5934129.5	6404166.5	6686886	6153091	4452295	9644028	8078412.5	8459318
TACSTD2	72985208	85762624	65954564	14907764	18402904	13034657	95378672	98334320	88231736	63247680	70037640	55891580
RAB2A	12147549	14168008	13631698	6097530	5377841.5	5488456.5	9548141	11531503	12134919	8721539	11341936	9317247
LGI2	4465922	4015832.5	3796836	5766317	6244205.5	6865368.5	2418037.5	2569959.75	2526026.25	8971596	9272956	7685283
MGAT3	3544920.75	3271784.75	4159682.25	4031627.5	3762757.5	4409329.5	6491768.5	7067067.5	6536329.5	4005199.5	3850280.25	4159368.5
PSMB8	27554564	23355892	22951906	16398638	18388312	16650124	18544702	19349750	22370282	18429578	19250092	22792870
PALLD	7466827	10329192	8657899	2060822.125	3331712.25	3745524.5	879320.1875	765108.375	1243791.375	1436796.625	1663333.625	1623468.25
SMS	13854221	14026130	12764513	19562304	17406672	20387732	14973396	14626104	17264354	17840332	16870796	15764768
DKK3	144701408	121558392	119059000	228605232	188171664	215486176	389517696	329655584	356057696	166542512	137059792	136941856
GNAI3	6024111.5	7785965	6744444	7736062	7787569.5	6433716.5	9760282	9646336	10915071	8262322.5	7265502	7839197
EIF5	12995378	17967648	17438468	12252456	13363698	14433202	7881017.5	4743435.5	5523606.5	6203722.5	5954023	9290819
CDCP1	15267819	13876982	16702766	18065262	18372098	15678416	23302380	20147620	18603684	19946782	23789630	19986740
PCDH9	2102620.25	1239790.5	1073857.875	5222147	4423433	5254457.5	545479.25	469454.8438	387409.4063	2002591.75	1375951.75	1559022.875
NME2	58403044	63479680	64960020	47601908	44942716	51349136	45075340	44192244	50950144	39461384	41403920	42256488
NCAPG	7783920	6869565.5	7320412.5	2087604.625	2414071	3065855.75	1928556.375	3152931	2809078.5	3891213	3985568	5751512
RRM2	1397121.5	2241237.75	2146395.5	4038009.75	4612116.5	3630697.5	1501881.5	3422383	3574735.25	2688985	2321146.5	2266706.5
COL15A1	7155015.5	6681354.5	7257521.5	9162070	10439126	10203741	352700	316541.25	267931.2813	825201.625	910042.875	540563.0625
PSMC5	6517904	8579499	7710768	6360272.5	5760776.5	4587856	4100778.75	3372206	4077579	4834689	5547364.5	6868220.5
P3H2	3175097	2924154.5	2386835	3551288	4235694.5	4473427.5	2942398.25	2298163.5	2798757.5	4132467.75	3910171.25	4127751.75
FDPS	25843700	27754172	29681766	47067488	39799532	35206960	16275107	16401194	16415846	20827756	19056570	22909530
ADAM17	17398308	19186560	18172222	30883890	26251516	31543002	26144418	29896186	30707872	36036656	26192442	24963230
SLC16A1	19262358	22175632	15429597	15546868	17374664	15326048	20309948	16499533	16849556	13954917	23609942	16483928
SEC31A	7093515.5	8149225	6761977.5	3463407	3823361	3060536.25	3723067.75	5106766.5	4644476.5	3479349	2479389.25	3117312.75
ACBD3	15680602	15305165	18339280	10613050	11937543	13550890	6696387	6754993.5	8540934	9344890	12445167	9785489
MARCKS	229154512	289015104	273147104	379533856	364919968	336149344	328765216	242254832	258176800	215441072	205356304	232551344
RAD23B	21401756	33319068	24072112	43548388	47091960	43114652	23353504	21499926	20728500	23052680	26013046	23368280
FNBP4	9613940	11595916	11722962	10435611	7744394.5	10767993	6608153.5	3423907.5	5434951	7994504.5	6567537.5	7517270.5
IL1RAP	31036062	28766464	29870948	25721150	25925372	26339356	28679530	26472706	24393342	25118348	22194142	24287632
RPS16	40338128	49099252	39728300	25146106	25201418	22694354	18203704	17054616	19685660	20795754	20045474	21773034
PARK7	20703456	19058526	18919180	24446002	25245304	20477074	12521105	16724198	20764888	24604918	17117324	16524094
SRSF2	96414216	128129640	110356440	210988608	132151648	284569024	31212454	26472198	36057436	49594056	72734032	58985812
PPAT	14838518	14628239	17636080	5294166.5	7229632	5587684.5	5783248.5	8770830	11012902	7305530.5	7090712.5	9227768
PDXK	10546360	9800589	9713278	9786852	9855686	9732957	10453258	11225993	11073844	5888115	6884683	5551788.5
RBBP5	26496690	24810262	24038796	26137162	24954598	24931336	17669842	15352940	16923076	15925315	22345152	19750704
KIF3B	1534258.875	1410385.875	1577278.375	65691.65625	812564.875	550095.3125	447072.9688	57155.78516	171316.5469	1178527.375	1208230.375	1126918.875
MED23	1372066.75	1654493.75	1758580	58714.02734	105477.8281	113371.8516	847328.4375	618314.0625	869599.1875	938293.375	685968.75	1111510.5
GAPVD1	15373198	18982626	15820747	13635327	16501736	12539339	13265853	13396729	9574676	10089567	11279014	10982936
RAB10	2737651.5	3110951.5	1854302.125	2879310.25	3623870	1274772.75	2949950.25	3214670	3101150.5	1870153.5	2756516.25	2347546.75
UTP15	2370264.5	2538421.5	2422211	1447940.375	1356842	1438618.75	1784791	2013941.125	1931951.875	1738064.25	2179416.5	1685054.625
VBP1	16873138	17613528	13452042	14701734	12420028	9905184	20432298	21287994	18850556	9989476	9642081	9260965
LAMP2	96108912	82697104	81626904	114230608	104573056	122150352	35417564	32891898	32942106	203247152	145128192	180699456
MDK	82241728	54070044	52765440	61717312	84323032	71742904	58583728	52532648	60873768	67319208	85043736	73637408
DDX6	9539005	13741586	8079677	6317862.5	6651376.5	5722107	5336522	5143972	5908223	3968513	4480035.5	4198003
PROM2	1116842.625	1142019.875	600070.75	215474.4531	1070846.125	808849	3715683.5	3486588.5	2996086.75	2879286.25	3607393	2733152.5
FLRT3	1833435.75	1631063.5	1620646	5295551	4669817.5	5802925.5	229131.125	201911.8281	140369.6719	2852271	2683741.25	2687959
GALNS	2636646.5	2753259.5	2045496.875	7042883	8518682	5949887	4067048.25	3529612.75	4047396.75	6257251.5	7210950.5	6544749
NEU1	53251528	51033756	53996180	30045930	27245316	32749892	42005856	51408440	40917328	59562240	59872052	55250472
PPCS	4016096.5	3832661.75	3626532.5	3919735.5	3574050.5	2914503	2342378	2105162.75	2316260.75	1568089.125	1464481.125	2330744
RPSA	14694393	17454180	15687600	16362506	15993979	14855970	8371971.5	7902236.5	7225406	10452556	10589123	12778913
HMGB3	53455860	45766960	40377412	99217680	91229016	109900664	31416228	27481518	35036236	38492248	37535368	58132932
H2BC21	705778816	811798912	627437440	671899648	618653824	625094976	611322496	534615552	570764672	485571008	489854176	491831200
SNRNP40	4170849.5	4871719.5	4813724.5	1897477.375	2090146	2591777.5	3112667.5	4290071.5	4601477.5	2932455.25	3462316.25	2656635.25
P4HA1	5033197	7047769	6304794.5	5932352.5	6158121.5	6056751	5255423.5	3724886.5	2647098.75	3323704.75	3463728.75	3286385.25
F11R	10315012	11174671	10028003	10182662	12295388	10274980	16083401	15294723	16535232	17074634	13550272	10792839
MED1	2795713.25	2863938.25	2788491.25	1827179.25	1616982.25	2520255.75	1320015.625	457729.4375	1052662.25	719155.0625	1677094.25	1859298.25
SVEP1	649376.875	367181.5	350031.0625	1256807.875	1624548.25	997496.6875	36357.57031	74053.17969	168474.0156	3190684.25	3683725.5	2742544
SNRPA	34452936	37643088	30120070	49084124	40323996	36276920	26360202	17632166	24094460	24579396	26045102	31664172
DBNL	8251228	11154907	10511676	5392976.5	4834842	6704660	2746718	3371686.25	5528267.5	5044266	6524508.5	4092480
SEMA6A	6029737	5885739	5748721	9839017	9924331	10140292	6334135	4583340.5	5008607	8837732	6691580.5	6972040.5
RO60	8529687	8832204	8925542	10309068	12145776	10021710	5245577	4359567	5159750	5674010.5	6434501.5	7097975.5
PSMB3	27662310	31060214	30965056	28552978	29891142	31154956	20428416	16701108	20993242	26254272	22889190	30101232
CUL2	2624548.25	3790404.75	3074090.75	2845601.25	2975297.25	2234980.75	1972032.5	2196840	2244454.5	1540511.875	2284418.5	2269496.5
ACY1	10943268	12204122	11081997	12588349	13211894	10439990	8903939	7886988	8652017	5080596	6635548	6718510.5
LEFTY1	9870102	15303886	13360351	1179845.75	1716686.125	1258801.125	60148.64844	38989.00781	142634.7813	1322622	2585109.25	871898
RCOR3	723244	1115468.625	848390.375	509721.25	428064.4375	486772.875			156102.0469		261570.5469	394002.25
H2BC18	75250856	103813872	83789768	62307520	52389216	66053928	60257628	57890732	62944216	42096444	42153064	38166136
WDR3	5266208.5	6002966.5	5666481	1675221.75	1999329.375	2479568.75	1229614.875	2854466	2208257.5	2617051.5	3168701.75	2790933.25
TMF1	1886700.125	2393134.25	2463052	2669045	2702847.5	2908605.25	756699.0625	241448.875	628243.5	984689.375	1047195.625	1136229
SNX6	1749709	2366637.75	1141980.625	1406450.25	1177985.5	351262.4375	398240.0938	903009.25	1444058.875	718635.9375	1222886	764790.5
BOP1	5085693	5785774.5	4667568.5	3678400.5	3127904.75	6401337	1850720.875	1427459.875	2065300.5	2409886.25	3423642.75	2674844.25
