id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	-log10(pvalue)	-log10(padj)
RP11-169F17.1	110.8072068	0.030782754	0.184508009	0.166836954	0.867498341	0.935397834	0.0617313470791456	0.0290036400752984
RP11-15A1.7	6.30945752	-0.118559962	0.711789828	-0.166565969	0.867711572	0.935397834	0.0616246106590237	0.0290036400752984
GPR19	7.198111141	0.132125984	0.793999395	0.166405648	0.867837729	0.935466708	0.0615614729665152	0.028971663844536
HIST4H4	6.946199026	-0.113811923	0.685044899	-0.166137902	0.868048427	0.935631453	0.0614560455698151	0.0288951869967711
STAG1	809.5857051	0.015562966	0.093763423	0.165981206	0.86817174	0.935640341	0.0613943550577995	0.0288910614503191
HAND2	47.40621002	-0.052797113	0.318092512	-0.165980371	0.868172398	0.935640341	0.0613940258998142	0.0288910614503191
TRPM6	4.811063814	-0.153388498	0.925331809	-0.165765941	0.868341151	0.935759841	0.061309617117657	0.028835596893719
PALB2	262.6378145	-0.020326117	0.122790228	-0.165535301	0.868522667	0.935805635	0.0612188427038576	0.028814344010223
TAB1	739.0297167	-0.012258535	0.074028751	-0.16559154	0.868478406	0.935805635	0.0612409754571028	0.028814344010223
ANPEP	93.19854358	0.036691443	0.221810722	0.165417808	0.868615138	0.935805635	0.0611726061359142	0.028814344010223
AC112229.1	3.33303219	0.223982247	1.353690541	0.165460451	0.868581576	0.935805635	0.0611893869544432	0.028814344010223
AC027307.3	3.637267911	-0.198086575	1.198607451	-0.165263928	0.86873625	0.935873762	0.0611120561818395	0.0287827283604177
RP11-819C21.1	5.922226252	-0.131006013	0.793717389	-0.165053727	0.868901694	0.935989634	0.0610293560811319	0.0287289610071174
RDH14	170.9774215	0.028979125	0.175679109	0.164954873	0.868979501	0.936011094	0.0609904683241629	0.0287190037892139
ALOXE3	31.02956172	0.110612298	0.670897307	0.164872175	0.869044594	0.936018856	0.0609579376696052	0.028715402357764
AP000783.1	5.004591264	-0.133617594	0.811349622	-0.164685594	0.869191456	0.936114683	0.0608845513693348	0.0286709427757025
CYBRD1	386.3227067	-0.018043553	0.109730296	-0.164435472	0.869388341	0.936140224	0.0607861882460746	0.0286590936249041
ACAP2	1028.016976	0.02275421	0.138412052	0.164394717	0.869420422	0.936140224	0.060770162790519	0.0286590936249041
SLMAP	703.3331536	-0.018332925	0.111540415	-0.164361276	0.869446746	0.936140224	0.0607570135768782	0.0286590936249041
NDUFA7	513.6127225	0.025789672	0.156794028	0.164481217	0.869352332	0.936140224	0.0608041765639922	0.0286590936249041
KIF18B	1572.050431	0.016674703	0.101512708	0.16426222	0.869524722	0.936161845	0.0607180657882955	0.0286490633192722
RP11-95D17.1	25.38062657	0.056525624	0.344314813	0.164168434	0.86959855	0.936178998	0.0606811930794479	0.0286411059505312
PLEKHA1	325.2030801	0.019956029	0.121748615	0.163911753	0.869800614	0.936219603	0.060580290098232	0.0286222696542095
ACTN1-AS1	3.408425111	-0.164716169	1.004980421	-0.163899879	0.869809963	0.936219603	0.0605756221349935	0.0286222696542095
C15orf37	37.24952427	0.052920084	0.322610797	0.164036928	0.869702073	0.936219603	0.060629494750696	0.0286222696542095
SERPINI1	12.35007015	0.094992049	0.579933812	0.163798087	0.869890098	0.936243536	0.0605356127228976	0.0286111677322336
CDNF	5.85687182	-0.119520319	0.730400622	-0.163636661	0.870017182	0.936317993	0.0604721703996534	0.0285766308011311
AC144450.2	21.99578472	0.06631262	0.406219216	0.163243435	0.870326769	0.936588836	0.0603176584974401	0.0284510232488912
FAM21FP	4.668489724	0.15756262	0.967593586	0.16283967	0.870644673	0.936868594	0.0601590528463894	0.0283213193606407
RP11-305M3.2	4.777593124	-0.631724119	3.892543563	-0.162290828	0.871076837	0.937271257	0.0599435345293091	0.0281347011404859
TERC	3.585471801	-0.172821517	1.06543906	-0.162206853	0.871142963	0.93728004	0.0599105672114952	0.0281306314642485
CLPB	709.3307958	-0.020137732	0.124232197	-0.16209753	0.871229052	0.937310297	0.0598676510290025	0.0281166119231459
SLC25A44	1668.674333	-0.013075452	0.08071282	-0.161999695	0.871306094	0.937330819	0.0598292484572398	0.028107103339042
TBCD	1528.805978	-0.019242982	0.118918609	-0.16181641	0.87145043	0.937423727	0.0597573114681997	0.0280640583101941
MGME1	628.6189266	-0.014377231	0.088966848	-0.161602121	0.871619187	0.937542889	0.0596732181727894	0.028008855834928
RCOR1	1699.665401	-0.015217018	0.094279923	-0.161402526	0.871776377	0.937587231	0.0595949034733546	0.027988315942027
GCNT3	36.14013578	0.051303752	0.317751871	0.161458538	0.871732265	0.937587231	0.0596168793875867	0.027988315942027
USP3	816.2581044	0.018560259	0.115155443	0.161175697	0.871955022	0.93767462	0.0595059166740854	0.0279478388636005
PCDHGA8	4.192933871	-0.244823504	1.519207683	-0.161152097	0.871973609	0.93767462	0.0594966591489873	0.0279478388636005
ERMAP	135.690579	-0.028436242	0.17663521	-0.160988527	0.872102437	0.937750792	0.0594324999172328	0.027912560383228
H1FX	9270.712261	0.020260753	0.126090503	0.160684213	0.872342124	0.93794615	0.0593131556348563	0.0278220949143106
LYRM1	316.8180015	0.017447367	0.108776943	0.160395819	0.872569283	0.938128012	0.0592000795206465	0.0277378960431625
KCNQ1	16.64303259	0.10717716	0.668691001	0.160279053	0.872661259	0.938144774	0.0591543037124158	0.0277301363568737
FDX1L	587.7438719	-0.021409117	0.133615978	-0.160228718	0.872700908	0.938144774	0.0591345721721756	0.0277301363568737
ISY1-RAB43	206.8210914	0.389803956	2.434096776	0.160143163	0.872768301	0.938154851	0.0591010357363765	0.0277254714457519
TTC7A	921.5769737	0.015538811	0.0972039	0.159857899	0.872993014	0.938334022	0.0589892316591382	0.0276425367926632
RDH13	239.7985304	0.037410496	0.234699583	0.159397369	0.873355811	0.938614288	0.0588087857652112	0.0275128390513655
RP11-279F6.1	3.294924796	0.342179298	2.146946183	0.159379541	0.873369856	0.938614288	0.0588018016507464	0.0275128390513655
DNAJC16	427.5425453	0.041485306	0.260853495	0.159036804	0.873639878	0.938779693	0.0586675504634244	0.0274363133144216
PI16	4.411161292	0.298402431	1.87584698	0.159076105	0.873608914	0.938779693	0.0586829432276382	0.0274363133144216
KCNC4	24.23432125	-0.072734542	0.457575012	-0.158956543	0.873703112	0.938785257	0.0586361173934	0.0274337393267709
RP13-467H17.1	3.340845117	-0.154948136	0.975667114	-0.158812503	0.873816598	0.93884481	0.05857971019712	0.0274061901947624
HES1	2314.15057	0.011892809	0.074960086	0.158655214	0.873940525	0.938903004	0.0585181217628453	0.0273792714222845
CNPY3	1097.195696	-0.011756479	0.074152171	-0.158545313	0.874027117	0.938903004	0.0584750930168844	0.0273792714222845
RP11-222K16.2	6.71072044	-0.123339658	0.778056884	-0.158522674	0.874044955	0.938903004	0.0584662296009046	0.0273792714222845
REXO1	797.4831599	-0.056119701	0.355091276	-0.158043029	0.874422893	0.938995484	0.0582784807776756	0.0273364964224903
EXOSC9	548.8521653	-0.014781863	0.093509799	-0.158078223	0.87439516	0.938995484	0.0582922549823128	0.0273364964224903
ZRSR2	123.6868539	0.029727487	0.187901807	0.158207564	0.874293244	0.938995484	0.0583428775590584	0.0273364964224903
ZNF397	105.7769848	0.036665339	0.232160175	0.157931219	0.874510998	0.938995484	0.0582347243892182	0.0273364964224903
NHLRC2	308.4322364	-0.033166961	0.209859317	-0.158043788	0.874422294	0.938995484	0.058278778279589	0.0273364964224903
PPP1R10	1865.999944	-0.019388197	0.122584179	-0.158162311	0.874328901	0.938995484	0.0583251657413421	0.0273364964224903
EIF4EBP3	5.858077837	-0.136937391	0.867254758	-0.157897538	0.874537538	0.938995484	0.058221544451311	0.0273364964224903
PC	375.9532386	-0.019740046	0.125188457	-0.157682633	0.874706886	0.939052605	0.0581374545423857	0.0273100782117387
NHEJ1	287.2886772	-0.018630226	0.11814659	-0.157687374	0.87470315	0.939052605	0.0581393094810805	0.0273100782117387
AFAP1	5447.577471	-0.007844866	0.049775482	-0.157605027	0.874768042	0.939055915	0.0581070914741061	0.027308547400585
SMIM8	48.88628857	0.049267326	0.313225385	0.157290336	0.875016036	0.939259779	0.0579839877976921	0.0272142746317536
MORN4	74.67657563	-0.059979519	0.381874945	-0.157065867	0.875192938	0.939387309	0.057896195352515	0.0271553113749334
RP11-161M6.2	3.322827993	-0.164749464	1.052674404	-0.156505624	0.875634487	0.939798862	0.0576771420117719	0.0269650851988082
RP11-343H5.4	6.999016937	0.102243922	0.654052285	0.156323775	0.875777817	0.93989031	0.0576060594596076	0.0269228278273193
AHCYL1	2376.787451	-0.012682743	0.081171513	-0.156246236	0.875838933	0.939893519	0.0575757533534724	0.026921345049384
SBF2-AS1	10.13227451	-0.145809468	0.9337407	-0.156156273	0.875909843	0.939907237	0.0575405932641372	0.0269150064502704
MEN1	2150.600129	-0.00986819	0.063324202	-0.155836002	0.876162292	0.94000852	0.0574154417863749	0.026868210046879
PTPRO	3.854045084	0.188792855	1.21143657	0.15584213	0.876157461	0.94000852	0.0574178364139974	0.026868210046879
MRPS18C	508.8691074	0.024771151	0.158977678	0.155815278	0.876178628	0.94000852	0.0574073444640152	0.026868210046879
UBE2FP1	4.86933678	-0.144252124	0.926833599	-0.155639723	0.876317012	0.940094612	0.057338757237506	0.0268284363983746
NXT2	122.7106816	-0.028894177	0.186186598	-0.155189347	0.876672047	0.940413095	0.0571628408589078	0.0266813320708703
TRANK1	54.17639258	0.314217278	2.029464136	0.154827707	0.876957148	0.940656523	0.057021627662265	0.0265689285354357
TERT	10.77984523	-0.149843259	0.96890014	-0.154652944	0.877094929	0.940741907	0.0569533998953489	0.0265295091339129
SMYD3	199.7077794	-0.024319393	0.157342632	-0.154563276	0.877165624	0.940755332	0.056918396601953	0.0265233115128919
TMEM41B	111.3618179	0.046887064	0.303913033	0.154277897	0.877390624	0.940934235	0.056807010877984	0.0264407297870933
TMPPE	21.44537666	-0.069728145	0.452944039	-0.153944282	0.877653668	0.941091499	0.0566768277719805	0.0263681496025325
RP11-326C3.11	4.812033032	-0.138115449	0.896862025	-0.153998547	0.877610881	0.941091499	0.0566980008287843	0.0263681496025325
EPN2	2462.568946	-0.011648923	0.075788458	-0.153703127	0.877843819	0.941232979	0.0565827444355327	0.0263028643829717
KLHL24	411.9011131	0.035430077	0.230672871	0.15359447	0.877929497	0.94126243	0.056540359143182	0.0262892756042407
ZBTB11	484.8589159	0.016775025	0.109286122	0.153496384	0.878006841	0.941282943	0.0565021002704619	0.0262798110964148
RP11-1070A24.2	4.952882596	-0.131606229	0.85937711	-0.153141418	0.878286755	0.941520606	0.0563636665747363	0.0261701706296167
RAD23A	4283.824082	-0.010649217	0.06964789	-0.152900792	0.878476511	0.941541871	0.0562698463251632	0.0261603618502789
BHLHA15	34.30772957	-0.048598932	0.317848411	-0.152899716	0.87847736	0.941541871	0.0562694266032556	0.0261603618502789
RP9P	37.60047269	-0.043670986	0.285661124	-0.152876896	0.878495356	0.941541871	0.0562605299784812	0.0261603618502789
C21orf49	9.636627142	0.126481871	0.827647642	0.152820917	0.878539502	0.941541871	0.0562387064339853	0.0261603618502789
NDUFB2-AS1	25.80993903	-0.057060289	0.37586277	-0.151811496	0.879335615	0.942332619	0.0558453366170218	0.0257957754460705
PRSS53	28.28996478	-0.089368354	0.59041003	-0.151366592	0.879686542	0.942591891	0.0556720520895174	0.0256763007413545
RP4-561L24.3	3.705488671	-0.15389991	1.016801008	-0.151356961	0.879694139	0.942591891	0.0556683015252254	0.0256763007413545
ZNF630	14.39383159	-0.148171899	0.97985596	-0.151218041	0.879803719	0.942646842	0.055614206558105	0.0256509830819365
NET1	893.3659703	0.018595403	0.12304315	0.151129119	0.879873863	0.942659535	0.0555795829969863	0.0256451352261968
FTO-IT1	3.840710683	-0.134391656	0.890158475	-0.150974978	0.879995454	0.942727342	0.0555195713814385	0.0256138968567074
ELF1	210.1453252	-0.023067242	0.152936486	-0.150828901	0.880110687	0.942788328	0.0554627054289384	0.0255858028093293
SLC45A1	59.01100815	0.039734594	0.264219997	0.150384507	0.880461264	0.943101393	0.0552897461147699	0.0254416136749256
RAB8A	1231.749188	-0.020057621	0.133484031	-0.150262326	0.880557655	0.943142166	0.0552422030940843	0.0254228382746556
SPAG9	614.7984689	0.034813834	0.232005939	0.15005579	0.8807206	0.943254212	0.0551618454170906	0.0253712468274454
VPS9D1	113.4443936	0.028048376	0.187148713	0.149872132	0.880865499	0.943346918	0.0550903997621653	0.0253285650929425
C7orf63	11.58410019	0.111537016	0.744973923	0.149719357	0.880986036	0.943388068	0.0550309752839877	0.025309621024946
DPYD	25.69059559	0.076669473	0.512237824	0.149675541	0.881020607	0.943388068	0.0550139333567107	0.025309621024946
PODN	47.73107004	-0.056577174	0.378374284	-0.149527005	0.881137802	0.943451083	0.0549561665389016	0.0252806126521095
SNX30	115.793202	-0.0284165	0.190503743	-0.149165047	0.8814234	0.94369439	0.0548154240371521	0.0251686267033782
VARS2	205.9590465	0.029195971	0.19619834	0.148808453	0.881704781	0.943835022	0.054676804261271	0.0251039117364975
PAXIP1-AS2	26.65357273	0.069939155	0.470270997	0.148720963	0.881773819	0.943835022	0.0546428000806057	0.0251039117364975
RP11-268G12.3	4.897950999	-0.152029047	1.022369108	-0.148702701	0.88178823	0.943835022	0.0546357023799238	0.0251039117364975
LUC7L2	669.1914128	-0.018473111	0.124188584	-0.148750472	0.881750533	0.943835022	0.0546542691383419	0.0251039117364975
RAB11FIP4	879.9600922	0.014023752	0.09447232	0.148442968	0.881993192	0.943929441	0.054534767122425	0.025060468127377
SDSL	315.7998513	0.022635388	0.152482922	0.148445396	0.881991276	0.943929441	0.0545357105640963	0.025060468127377
RP11-474G23.1	3.459000626	0.229225775	1.54652931	0.148219483	0.882169556	0.944055706	0.0544479339633547	0.0250023784830529
RPL35	20049.70511	0.017377398	0.117526519	0.147859382	0.882453744	0.944259251	0.054308049965121	0.0249087516541876
LRRC28	80.964122	0.034471264	0.233181021	0.147830486	0.882476549	0.944259251	0.0542968267619161	0.0249087516541876
CDC25B	6685.205605	0.008071586	0.054642082	0.147717396	0.882565803	0.944292267	0.0542529042807622	0.0248935668244604
MANBA	15.68118466	0.138595661	0.939482637	0.147523388	0.882718921	0.944393606	0.054177564250066	0.0248469619663704
CYP46A1	10.81031593	-0.084225798	0.571287645	-0.147431507	0.882791438	0.944408704	0.0541418876166197	0.0248400189654505
TTPAL	753.9536371	-0.020378518	0.138984794	-0.146624081	0.883428745	0.944777964	0.0538284737760867	0.0246702447603428
ACP2	84.07399661	0.217774358	1.482941976	0.146852919	0.883248114	0.944777964	0.0539172812412826	0.0246702447603428
ZMAT2	1116.361583	-0.012197616	0.083147339	-0.146698819	0.883369751	0.944777964	0.0538574762556936	0.0246702447603428
FAM127B	2909.317767	-0.007783754	0.053009179	-0.146837852	0.883260007	0.944777964	0.0539114334739138	0.0246702447603428
AC079305.10	4.839785385	0.117007611	0.79775579	0.146670965	0.883391737	0.944777964	0.0538466673281226	0.0246702447603428
ELMSAN1	2135.797617	0.018980449	0.129599284	0.14645489	0.883562299	0.94479091	0.0537628234542659	0.0246642937982581
C11orf65	4.983206157	-0.135530672	0.925673044	-0.146413113	0.883595276	0.94479091	0.0537466146799789	0.0246642937982581
RP4-813D12.3	32.61562476	0.066722492	0.455796177	0.146386686	0.883616137	0.94479091	0.0537363614447171	0.0246642937982581
ZZEF1	721.7070241	-0.018360453	0.125708559	-0.14605571	0.88387741	0.944844779	0.0536079655892534	0.0246395324015634
SQSTM1	9277.68772	0.007899521	0.054041211	0.146175862	0.883782561	0.944844779	0.0536545722874073	0.0246395324015634
MSRB1	607.0518856	-0.015019856	0.102880599	-0.145993086	0.883926847	0.944844779	0.0535836753249638	0.0246395324015634
ZRANB2-AS2	3.985152092	-0.144763084	0.992313111	-0.145884481	0.884012583	0.944844779	0.0535415532125228	0.0246395324015634
SSR4P1	9.099574255	-0.09231616	0.632722145	-0.14590316	0.883997837	0.944844779	0.0535487976341142	0.0246395324015634
CTD-2651B20.3	7.720253374	-0.090147512	0.617961931	-0.145878747	0.884017109	0.944844779	0.05353932970142	0.0246395324015634
DDB1	5733.263746	-0.009811469	0.067351769	-0.145674999	0.884177959	0.944954236	0.0534603154921045	0.0245892238017795
ECHDC3	69.11045499	0.037572082	0.258696784	0.145235984	0.884524556	0.945262181	0.053290105787313	0.0244477174491628
EVPL	1897.541984	-0.009475845	0.065472846	-0.144729388	0.884924536	0.945627131	0.0530937631961464	0.0242800759355821
SNHG14	86.11026194	0.070561798	0.488495722	0.144447116	0.885147413	0.945779819	0.0529843956059653	0.0242099571745224
AC138430.4	7.652457139	-0.211687459	1.466050773	-0.144392993	0.885190149	0.945779819	0.0529634278432282	0.0242099571745224
FAM47E-STBD1	56.93804392	0.050526811	0.35008759	0.144326198	0.885242892	0.945779819	0.052937551695037	0.0242099571745224
HAPLN4	8.377031334	-0.151914825	1.053785214	-0.14416109	0.885373266	0.945856614	0.0528735957567269	0.0241746949600986
ABCB4	15.83291302	0.065755536	0.456969254	0.14389488	0.885583478	0.945996368	0.052770494523602	0.0241105309984042
CCDC28A	6.262739653	-0.233201903	1.624252561	-0.143574903	0.88583616	0.945996368	0.0526465957063297	0.0241105309984042
SLC35A5	442.041321	-0.026235423	0.182601368	-0.143675939	0.885756372	0.945996368	0.0526857147334419	0.0241105309984042
TBCEL	218.1633081	0.027066425	0.18818148	0.1438315	0.885633528	0.945996368	0.0527459504516431	0.0241105309984042
HNRNPLP1	3.314467759	0.14869685	1.035847446	0.143550917	0.885855102	0.945996368	0.052637309205625	0.0241105309984042
GTF2H5	90.15291644	-0.026455662	0.184061268	-0.143732909	0.885711383	0.945996368	0.0527077738134284	0.0241105309984042
NKRF	565.943451	0.013527248	0.094343795	0.143382491	0.88598811	0.946075926	0.0525721063251825	0.0240740085034433
RP11-611E13.2	34.15995126	-0.105224499	0.736300258	-0.142909767	0.886361444	0.946412081	0.0523891436605783	0.0239197245528348
C1orf54	8.178334747	0.105902965	0.743198548	0.142496194	0.886688085	0.946510849	0.0522291273912661	0.0238744037457932
DDX19A	687.3661681	-0.019597095	0.137446003	-0.142580321	0.88662164	0.946510849	0.052261672971383	0.0238744037457932
ZIC4	6.696085952	0.117545273	0.824293341	0.142601265	0.886605099	0.946510849	0.052269775336261	0.0238744037457932
RP11-251G23.5	9.287681118	0.084068521	0.589723955	0.142555717	0.886641073	0.946510849	0.052252154196071	0.0238744037457932
ALDH3A1	17.05409404	0.06098338	0.428345362	0.142369652	0.886788032	0.946555052	0.0521801767116232	0.0238541222342231
SYNE2	2530.604065	0.023583384	0.166716145	0.141458312	0.887507891	0.946773025	0.0518277768615764	0.0237541242754201
FGD4	378.8855742	-0.025068855	0.177313634	-0.141381431	0.887568623	0.946773025	0.0517980591876878	0.0237541242754201
SRCRB4D	689.3470002	-0.014360085	0.101366165	-0.141665463	0.887344256	0.946773025	0.0519078576478749	0.0237541242754201
MECP2	1814.350754	-0.013950931	0.09844427	-0.141714001	0.887305915	0.946773025	0.0519266233573148	0.0237541242754201
THOP1	923.6713569	0.014495624	0.102590657	0.141295752	0.887636306	0.946773025	0.05176494261286	0.0237541242754201
WWOX	97.95073683	0.032676811	0.230501333	0.141764088	0.887266351	0.946773025	0.0519459885048651	0.0237541242754201
LENG8-AS1	9.769064807	0.084994468	0.59907845	0.141875356	0.887178461	0.946773025	0.0519890105721478	0.0237541242754201
AP001626.2	10.38240792	-0.079771081	0.562935601	-0.141705518	0.887312616	0.946773025	0.0519233435456004	0.0237541242754201
WDR65	20.19300407	0.118416608	0.836991899	0.141478799	0.887491708	0.946773025	0.0518356959479861	0.0237541242754201
RP11-435O5.6	5.287318477	0.109431798	0.774180087	0.141351863	0.88759198	0.946773025	0.051786630569683	0.0237541242754201
RP11-422P24.11	6.533729957	-0.099464724	0.70250926	-0.141584929	0.887407872	0.946773025	0.0518767230715735	0.0237541242754201
SOGA2	705.0099786	0.014925304	0.105863164	0.140986758	0.887880404	0.946908464	0.0516455290196064	0.0236920014625011
BAIAP2-AS1	681.4082191	-0.010352791	0.07339756	-0.141050893	0.887829737	0.946908464	0.0516703127926023	0.0236920014625011
NARS2	149.2631678	0.035703612	0.253916549	0.140611599	0.888176785	0.947014617	0.0515005825225758	0.0236433176879082
PPFIA4	11.81329552	-0.098270886	0.698180277	-0.140752881	0.888065168	0.947014617	0.0515551636534499	0.0236433176879082
MMAA	20.59901622	0.103052869	0.733137197	0.140564235	0.888214204	0.947014617	0.0514822860266789	0.0236433176879082
LSM11	76.56278033	-0.029548413	0.209995275	-0.140709895	0.888099128	0.947014617	0.0515385563602615	0.0236433176879082
ADCY10P1	3.996379068	-0.192437325	1.370951323	-0.14036773	0.888369453	0.947117693	0.0514063832861274	0.0235960503055564
HTR1D	21.3328992	0.057328714	0.408838953	0.140223218	0.888483628	0.947176968	0.0513505704864427	0.0235688710013508
CHST1	7.172917553	0.094935589	0.679651107	0.139682828	0.888910595	0.94756967	0.0511419173770513	0.0233888487116641
TIRAP	94.87523167	-0.030648055	0.219786347	-0.139444761	0.889098704	0.947707715	0.0510500228059182	0.0233255839016318
RNF223	114.8546576	-0.026727634	0.192237402	-0.139034514	0.889422876	0.947990765	0.050891704668056	0.0231958933888069
CCDC82	39.29036261	0.085501715	0.615392307	0.138938551	0.889498707	0.948009102	0.0508546788821059	0.0231874929051851
CNP	1068.866036	0.012544831	0.09039977	0.138770611	0.889631418	0.948088053	0.0507898880562018	0.0231513259993173
CTD-2284J15.1	3.832923724	0.162980771	1.176347016	0.138548208	0.889807173	0.948212863	0.0507040975970074	0.0230941575468768
GRHL2	15.32561577	0.121544546	0.880205407	0.13808657	0.890172	0.948289165	0.0505260703958228	0.0230592115915476
ZNF141	134.1222409	-0.038321385	0.277039288	-0.138324732	0.88998378	0.948289165	0.0506179083221513	0.0230592115915476
ZNF584	212.5604875	0.018858185	0.13638955	0.138267079	0.890029343	0.948289165	0.0505956750484438	0.0230592115915476
ZNF784	167.520941	-0.018965837	0.137281205	-0.138153191	0.890119349	0.948289165	0.0505517583696325	0.0230592115915476
TSPYL4	474.8086024	-0.014006525	0.101376089	-0.138163989	0.890110815	0.948289165	0.0505559221785416	0.0230592115915476
COL5A3	19.18102927	-0.063379704	0.460026295	-0.137774089	0.890418963	0.948302353	0.0504055995285088	0.0230531718348862
SEC16B	3.286329468	0.303912777	2.204227377	0.137877235	0.890337442	0.948302353	0.0504453625420064	0.0230531718348862
WDR36	179.6217965	-0.024098764	0.174745044	-0.137908142	0.890313016	0.948302353	0.0504572773756763	0.0230531718348862
RP11-141M3.5	30.69314375	0.122953923	0.892346659	0.137787173	0.890408622	0.948302353	0.050410643294986	0.0230531718348862
ATP6V0D1	2673.092183	0.010336424	0.075115726	0.137606653	0.890551297	0.948380827	0.0503410595107839	0.023017234546517
KIAA2026	716.5702992	-0.019707748	0.143410257	-0.137422166	0.890697111	0.948473644	0.0502699563278238	0.0229747326977191
RP11-632C17__A.1	5.203616785	0.112829371	0.823032409	0.137089828	0.890959793	0.948690889	0.0501418942484574	0.022875270259441
NOS3	8.042725773	0.111735377	0.81597415	0.136934947	0.891082215	0.948758769	0.050082224275574	0.0228441970667269
HNRNPC	11108.10217	0.010141637	0.074152893	0.136766566	0.891215312	0.948789652	0.0500173604782678	0.0228300605984952
NEAT1	186.3199547	-0.149611506	1.094052912	-0.13674979	0.891228573	0.948789652	0.0500108983627722	0.0228300605984952
C6orf165	9.528020994	0.205419253	1.505711155	0.136426733	0.891483942	0.948999035	0.049886475218407	0.0227342291895546
CTD-2267D19.2	15.71001455	-0.06551396	0.480528639	-0.136337265	0.891554666	0.949011846	0.0498520227474214	0.022728366476476
PRICKLE3	20.5621561	0.100148759	0.735129425	0.136232825	0.891637226	0.949037253	0.0498118079476431	0.0227167396751375
MTERFD3	70.78913728	-0.029332462	0.215557739	-0.136077053	0.891760368	0.949105848	0.0497518326607463	0.0226853506507974
NFYB	229.6649825	-0.028897882	0.212646775	-0.135896171	0.891903363	0.949182575	0.0496821985268079	0.0226502431167395
XKR9	19.06865859	0.059380087	0.437176525	0.135826339	0.891958569	0.949182575	0.0496553179025337	0.0226502431167395
XXbac-BPG55C20.7	14.71128708	0.103202603	0.760166791	0.135763104	0.89200856	0.949182575	0.049630977974855	0.0226502431167395
AP001065.2	61.33110382	0.049299587	0.365980278	0.134705584	0.892844658	0.950009747	0.049224095469752	0.0222719388726263
RPL13P12	3.706582653	-0.122075894	0.907483716	-0.134521305	0.892990365	0.950102264	0.0491532269456162	0.0222296470262705
SFR1	63.38216947	-0.031430451	0.234097563	-0.134262187	0.893195253	0.95025773	0.0490535937078364	0.0221585888833004
IER3IP1	344.7400293	-0.016621043	0.123901395	-0.134147347	0.89328606	0.950291815	0.0490094432554749	0.0221430113599928
PGP	681.6972632	-0.017024001	0.127545953	-0.133473474	0.893818941	0.95079615	0.0487504464035379	0.0219125855020616
MTMR6	239.2443434	-0.016968989	0.127324833	-0.13327321	0.893977314	0.950839516	0.0486735019307323	0.0218927776967682
LCOR	309.3886103	0.073732522	0.553079562	0.133312687	0.893946095	0.950839516	0.0486886683963244	0.0218927776967682
YRDC	474.9894928	-0.015973357	0.119966655	-0.133148303	0.894076095	0.950882034	0.0486255167385176	0.0218733581000511
CASP8	456.1602459	-0.016009678	0.120347476	-0.133028784	0.894170616	0.950920018	0.0485796059047275	0.0218560100888998
MTF2	379.6315537	0.025203802	0.190144475	0.1325508	0.894548645	0.951196922	0.0483960377901292	0.021729563730595
ARHGEF35	194.3651113	0.025490578	0.192202384	0.132623633	0.894491041	0.951196922	0.0484240048604407	0.021729563730595
PPIG	1031.486118	-0.013047308	0.098706354	-0.132183064	0.894839496	0.951443625	0.0482548554691177	0.0216169394597222
TMEM186	72.64555042	0.027833889	0.210725673	0.132085892	0.894916354	0.951462782	0.048217555403513	0.0216081951732355
NEBL	26.62383126	0.051054322	0.386951629	0.131939804	0.895031904	0.95152307	0.0481614836961558	0.0215806776320975
RPGR	5.743439797	-0.262085466	1.989091167	-0.131761414	0.895173007	0.951610514	0.0480930219753434	0.0215407682457869
RBCK1	1078.114473	0.011532347	0.087766482	0.131398082	0.895460406	0.951737848	0.0479536123117348	0.0214826596464939
CAPN10	163.5864295	0.023496695	0.17876768	0.13143704	0.895429589	0.951737848	0.0479685586826314	0.0214826596464939
AK4P1	57.73960582	0.036004271	0.274032725	0.131386757	0.895469364	0.951737848	0.0479492677416304	0.0214826596464939
XXbac-BPG249D20.9	4.870740608	0.105230413	0.801425672	0.13130402	0.895534812	0.951744851	0.0479175272179118	0.021479464067928
ARPC5L	713.8623072	-0.01318161	0.100470998	-0.131198164	0.895618549	0.951771289	0.0478769204023822	0.0214674002064539
KIAA2013	1046.47511	0.012886058	0.098398221	0.130958238	0.895808344	0.951910424	0.047784896639846	0.0214039173643017
TOR1B	894.6788587	-0.012010872	0.091962338	-0.130606419	0.896086665	0.951955941	0.0476499855263458	0.0213831514299904
MARCH6	2536.302756	0.013951825	0.106785254	0.130653108	0.896049728	0.951955941	0.0476678876629722	0.0213831514299904
ANKFY1	1051.388794	0.018793992	0.143694521	0.130791292	0.895940412	0.951955941	0.0477208738201869	0.0213831514299904
PPM1N	68.00502454	-0.0291993	0.223318613	-0.13075175	0.895971693	0.951955941	0.0477057110611968	0.0213831514299904
EVA1B	266.205003	-0.02226778	0.170828826	-0.130351419	0.8962884	0.952107702	0.0475522242939034	0.0213139216379612
KIAA1107	10.14727491	0.53316121	4.092840722	0.130266787	0.896355356	0.952116279	0.0475197821299246	0.0213100093421299
C12orf5	88.27157405	0.139231114	1.072042346	0.12987464	0.896665608	0.952383269	0.0473694874756518	0.0211882426716104
