id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	-log10(pvalue)	-log10(padj)
TSPAN8	0.996932759	-1.493519366	2.170262751	-0.688174446	0.491342934	NA	0.308615285153576	NA
GDPD2	0.917173123	0.30208444	2.187445823	0.138099164	0.890162046	NA	0.0505309267510474	NA
EPO	1.090195807	1.106867602	1.990218629	0.556153774	0.578105737	NA	0.237992720756212	NA
PYY	0.831518489	3.85471379	2.459436817	1.56731564	0.117040931	NA	0.931662232281289	NA
PDLIM4	1.101750885	1.079382425	1.677966595	0.643268125	0.520050135	NA	0.283954786549248	NA
SLX1A	7.48285529	1.345567766	2.792260849	0.481891857	NA	NA	NA	NA
TRPC4	0.908388067	0.464520823	2.116365494	0.219489887	0.826268457	NA	0.0828788262249423	NA
SPINK5	0.770502915	-1.335704591	2.84044117	-0.470245469	0.638179652	NA	0.195057047157548	NA
ERN2	0.827793226	0.943989466	2.870387406	0.328871798	0.742252592	NA	0.129448277141373	NA
PRH2	0.578807591	-0.711913512	2.693268466	-0.26433069	0.791525114	NA	0.101535301018193	NA
KCP	0.686657893	2.048690008	2.811999181	0.728552847	0.466275231	NA	0.331357654083851	NA
CHST5	0.962998955	2.762429613	2.707339645	1.020348377	0.307563268	NA	0.512065533166666	NA
PAX3	0.967781086	-3.359871927	2.317192418	-1.449975367	0.147065389	NA	0.832489523975037	NA
AOAH	0.888119982	-1.233435757	2.175096163	-0.567071828	0.570665382	NA	0.243618472049566	NA
DGKB	0.772297798	-0.371235743	2.585023765	-0.143610186	0.885808297	NA	0.0526602561753956	NA
MYO1G	0.968350071	1.722197849	2.217439976	0.776660414	0.437359148	NA	0.359161785145535	NA
TBR1	1.145462862	3.821959593	2.282654172	1.67434894	0.094062042	NA	1.02658559735577	NA
BAAT	0.839882916	0.471335869	2.542862226	0.185356432	0.852949479	NA	0.069076691741387	NA
CPEB2	0.597777269	2.634353852	3.327581203	0.791672296	0.42855178	NA	0.367996696705381	NA
CDK15	0.940407636	-3.375496193	2.245048906	-1.503529025	0.132702678	NA	0.877120312788261	NA
LPAR6	0.911880232	-0.126200545	2.654132681	-0.047548695	0.962075921	NA	0.0167906548121332	NA
NUDT7	1.033117078	-3.912460192	2.463513365	-1.588162762	0.112249539	NA	0.949815433934147	NA
CTD-3222D19.2	1.076882576	-0.879919224	2.571152422	-0.342227562	0.732179645	NA	0.135382348914003	NA
CTD-2545M3.6	0.830541774	0.52101069	2.721205474	0.191463193	0.848162715	NA	0.0715208229228374	NA
BEST4	1.087547398	1.130518355	2.145042523	0.527037736	0.598167383	NA	0.223177271962199	NA
RXRG	0.854195067	-1.582150184	2.641777541	-0.598896069	0.549242193	NA	0.260236107481857	NA
SYT14	0.54183075	0.182412204	4.116618083	0.04431118	0.96465636	NA	0.0156273680393102	NA
CRNN	0.644536749	-2.279073523	2.766752564	-0.82373594	0.410089614	NA	0.387121229589878	NA
AGTR1	0.835367204	3.182826256	2.368428532	1.343855731	0.178995044	NA	0.747158993563399	NA
PCDHB18	1.14379044	-1.850851364	1.866846967	-0.991431754	0.321474801	NA	0.492853063845688	NA
PSD2	0.990025342	-1.309060949	2.261189156	-0.578925892	0.562639179	NA	0.249770029314311	NA
LRRTM2	0.801673507	-1.896016665	2.682166388	-0.706897481	0.479630189	NA	0.319093489243977	NA
TRIM50	1.148213101	0.372683937	1.861297779	0.200228003	0.841302268	NA	0.0750479403027927	NA
LINC00266-1	0.749729202	-0.204912682	2.301487744	-0.089034878	0.929054191	NA	0.0319589532120948	NA
C10ORF68	0.798960054	0	2.676140633	0	1	NA	0	NA
KCNJ1	0.971841726	-2.78023472	2.087294712	-1.331979957	0.182866775	NA	0.737865194167767	NA
RBM46	0.661786868	1.571228136	3.334191964	0.471247053	0.637464321	NA	0.195544117759021	NA
BMP3	0.877409105	-2.992229447	2.079885902	-1.438650767	0.150249495	NA	0.823186979019612	NA
CHST9	0.977167361	-0.61573055	2.85124254	-0.215951657	0.829025431	NA	0.0814321469243132	NA
DNAAF1	1.109187071	-1.44000795	2.243564019	-0.641839474	0.520977416	NA	0.283181102648966	NA
RSPH10B	0.893853573	-3.382314003	3.687287146	-0.917290645	0.358990358	NA	0.444917215832903	NA
CNTNAP5	0.733231296	-3.292179907	3.172725794	-1.037650311	0.299432886	NA	0.523700503845963	NA
FRRS1	0.823521592	-2.303031411	3.329738524	-0.691655334	0.489153803	NA	0.3105545656373	NA
WNT9B	1.118454055	1.468446808	2.789516813	0.526416189	0.59859907	NA	0.22286396222717	NA
ACTC1	0.825804573	0.177700795	2.350244701	0.075609487	0.939729789	NA	0.0269970059920837	NA
LCN1	1.027542867	1.481029896	2.113506339	0.700745424	0.483461903	NA	0.315637742819343	NA
KRT82	1.136463417	1.12671577	2.481479617	0.45404998	0.649792854	NA	0.187225069053567	NA
IP6K3	0.645819722	-3.269512855	3.177334224	-1.029011311	0.30347436	NA	0.517877995794338	NA
SSTR5	0.821920297	-0.757878983	2.51801395	-0.300982837	0.763427582	NA	0.117232153407084	NA
AKR7A3	0.977910663	-0.746670448	2.473086364	-0.301918469	0.762714216	NA	0.117638158852118	NA
DIRAS3	0.915688944	2.073681469	3.30986495	0.626515432	0.530976918	NA	0.274924357643789	NA
C2orf48	0.901432876	-1.289051097	2.250945723	-0.572670893	0.566867549	NA	0.246518403996185	NA
TMOD4	0.859612185	2.458401369	3.297857802	0.745454024	0.455997295	NA	0.341037733585692	NA
C3orf30	0.956507865	-1.132669346	2.280609386	-0.496652059	0.619434435	NA	0.208004655429351	NA
FEV	0.984840387	-2.377519239	1.910899517	-1.244188518	0.213430189	NA	0.67074415103703	NA
ALB	0.799818092	-1.888059763	2.781302632	-0.678840102	0.497239181	NA	0.303434657541116	NA
CPA3	1.088370222	-1.906787712	2.760477841	-0.690745523	0.489725476	NA	0.310047302968848	NA
NPY5R	1.103852306	0.760901692	1.690108063	0.4502089	0.65255982	NA	0.185379670495269	NA
ZNF474	1.104163992	0.967036776	1.674739684	0.577425128	0.563652304	NA	0.248988713425321	NA
BMPER	1.141706341	0.061125959	2.212421733	0.02762853	0.977958427	NA	0.00967960667277486	NA
RAPSN	0.584124906	1.129157962	3.509264853	0.321764817	0.74763087	NA	0.126312774717137	NA
SYNPO2L	1.017791367	1.161661872	1.939236696	0.599030471	0.549152565	NA	0.260306983540991	NA
A2ML1	0.862800485	-3.528276191	3.005793168	-1.173825341	0.240464991	NA	0.618948143083267	NA
ACSM1	1.006867663	0.828049872	2.11782965	0.390989838	0.695804747	NA	0.157512612684042	NA
CACNG2	1.056699418	-1.715392411	2.071824167	-0.827962353	0.407691821	NA	0.389668001155638	NA
RP11-93B14.6	1.12988744	-0.819653899	2.347593566	-0.349146424	0.726979385	NA	0.138477904282205	NA
NOD2	1.008246575	-2.270953554	3.234758228	-0.702047384	0.482649613	NA	0.316368037701435	NA
FAM129C	0.932267757	-1.010849742	2.953761783	-0.342224531	0.732181925	NA	0.13538099652749	NA
NLRC3	0.961352886	1.331800277	2.111053243	0.630870056	0.528125492	NA	0.277262869118709	NA
OR2W6P	1.060705529	-2.697632262	2.134533405	-1.263804191	0.206300317	NA	0.685500104691681	NA
HIST1H2BI	0.586948118	-0.373325775	3.424347376	-0.109021	0.913185834	NA	0.0394408342200735	NA
CMAHP	1.01731238	-2.272929859	2.142738362	-1.0607594	0.288799258	NA	0.539403926915832	NA
TXNDC2	1.122891969	-0.126864551	2.229034056	-0.056914586	0.954613235	NA	0.0201725487591917	NA
NTSR2	1.000819244	0.114193166	1.818414821	0.062798193	0.949927204	NA	0.0223096748295205	NA
SCN9A	0.949263313	-1.585211622	2.53213255	-0.626038167	0.531289907	NA	0.274668434374172	NA
SLN	0.771704264	0.546335989	3.01000575	0.181506626	0.855969933	NA	0.0675414901844387	NA
SP7	0.923852865	-2.393465041	2.158734727	-1.108735136	0.26754446	NA	0.572604037462441	NA
FAM115C	1.11926359	-1.362797037	2.29795919	-0.593046666	0.553149922	NA	0.257157144512676	NA
KRT6C	1.06382137	-0.435169317	2.017255533	-0.215723447	0.829203324	NA	0.0813389656327301	NA
TRH	0.981186371	0	3.360610738	0	1	NA	0	NA
ZNF415	0.841615207	-3.23276845	3.142067823	-1.02886654	0.303542393	NA	0.517780646400058	NA
FAM90A1	0.655897686	-0.721706804	3.368816739	-0.214231542	0.8303665	NA	0.0807301801586916	NA
RXFP4	1.051239472	-1.701659373	2.071219054	-0.821573831	0.411319488	NA	0.385820713465874	NA
CYSLTR1	0.904965652	0.256586788	2.079070004	0.123414213	0.901779103	NA	0.0448998328539554	NA
SPERT	0.826063778	0.165013003	2.941231783	0.056103366	0.955259463	NA	0.0198786514062887	NA
C20orf166-AS1	0.918301948	-2.414519905	2.439246793	-0.9898629	0.322241135	NA	0.491819021448693	NA
NLRP6	0.826486884	0.101305262	2.55667574	0.039623821	0.968393036	NA	0.0139483423588123	NA
ZG16	0.908264379	-0.814010711	2.109244855	-0.385925185	0.699552078	NA	0.155179949011836	NA
C1orf127	0.651640735	-2.301611434	2.849436971	-0.807742532	0.419238814	NA	0.377538516277951	NA
TBC1D10C	1.089218455	-2.636923013	1.996339	-1.320879376	0.186541587	NA	0.729224332803083	NA
TMPRSS7	1.087642847	0	2.676152761	0	1	NA	0	NA
KCNE1L	1.081159498	-0.599397222	1.813602304	-0.330500916	0.741021501	NA	0.130169190630409	NA
LRRTM4	0.906883874	-1.310198249	2.238206434	-0.585378645	0.558293145	NA	0.253137704599777	NA
C15orf56	0.813867032	-1.379819031	2.268026874	-0.608378607	0.542936397	NA	0.265251043431047	NA
C8G	0.663620785	3.617646043	3.055899505	1.183823629	0.236482887	NA	0.626200281354805	NA
DSCAML1	0.93958817	3.216247536	2.512761489	1.279965309	0.200557337	NA	0.697761445572992	NA
GJD4	0.894023189	-3.049117426	2.367490991	-1.287910889	0.197776985	NA	0.703824247971633	NA
UMODL1	0.991827995	0.684029362	2.285348556	0.299310737	0.764702963	NA	0.116507227043898	NA
ZNF354C	0.895659337	-3.246303374	2.181179971	-1.488324401	0.136665363	NA	0.864341540765341	NA
SH2D4B	0.833683891	0.598119708	2.532246108	0.236201255	0.813276506	NA	0.0897617734541045	NA
RP11-567M16.3	1.020666156	0.889131717	2.069549582	0.429625714	0.667467929	NA	0.175569596769292	NA
AMBN	0.743741789	-1.704393999	3.177309508	-0.536426809	0.591663607	NA	0.227925143187342	NA
DYNAP	0.964081104	-2.276118223	2.118816965	-1.074240135	0.282715068	NA	0.54865104409321	NA
C1orf173	0.8835068	-1.20352979	2.214042416	-0.54358931	0.586724117	NA	0.231566059960325	NA
C9orf50	0.987395306	-2.094041949	2.601388554	-0.804970848	0.420836503	NA	0.375886596886844	NA
C12orf42	0.669513141	-0.783883601	4.046520704	-0.193717927	0.846396754	NA	0.0724260108601553	NA
ALOX15B	0.837261497	-0.578493667	2.244111875	-0.2577829	0.796574462	NA	0.098773621087957	NA
ARL14	0.92981183	2.117285872	2.508724707	0.843968996	0.398686731	NA	0.39936821818605	NA
GLIPR1L2	1.098463402	0.05783264	2.336493251	0.024751897	0.98025286	NA	0.00866188192201091	NA
SLC47A2	0.859957907	-2.142010444	2.34756179	-0.912440496	0.36153688	NA	0.441847394182625	NA
CXCR2	0.966990597	-3.235483657	2.362311325	-1.369626273	0.170803594	NA	0.767502995251543	NA
UTS2R	1.018487688	-0.280333339	1.916191365	-0.146297152	0.883686814	NA	0.053701625316317	NA
NLRP10	0.771669797	3.348690505	2.733660654	1.224983979	0.220581257	NA	0.656431392744856	NA
AC079354.1	0.913262943	1.438593068	2.170082799	0.66292082	0.507381267	NA	0.29466557138452	NA
RXFP3	0.614792307	3.348558597	3.96670945	0.844165331	0.398577024	NA	0.399487739849309	NA
PCP4	0.805740958	-3.283125128	2.606320151	-1.259678373	0.20778541	NA	0.682384950421501	NA
FAM43B	0.899205765	-0.928303096	2.042698522	-0.45444939	0.649505411	NA	0.187417226488332	NA
SYNDIG1L	0.931053739	-0.645268062	2.278226495	-0.283232621	0.776998523	NA	0.109579806750642	NA
C19orf71	1.051939386	-1.380447054	2.543355954	-0.542765967	0.587290948	NA	0.231146692948881	NA
LRIT3	1.090163422	1.190466181	1.853366185	0.642326482	0.520661223	NA	0.283444765831557	NA
DUSP5P1	1.034055366	3.358403301	2.53903097	1.322710649	0.185931621	NA	0.730646744397065	NA
HIST2H2AB	1.006298923	0.195300947	1.965543697	0.099362302	0.920850613	NA	0.0358108184589241	NA
COLEC10	1.13926379	-0.715784564	1.964876871	-0.36428978	0.715641631	NA	0.145304403169395	NA
OR56A3	0.655365589	0	4.086157084	0	1	NA	0	NA
RALYL	0.727480852	1.297418096	2.563489124	0.506114141	0.612776524	NA	0.212697881254946	NA
LINC00313	0.831384594	3.657966855	3.001636474	1.218657518	0.222974208	NA	0.651745370006078	NA
IL3RA	0.655565163	-0.729612959	2.852576961	-0.255773278	0.798125909	NA	0.0979285907664055	NA
MUC1	0.967611086	0.504345441	2.358171088	0.213871438	0.830647314	NA	0.0805833349358823	NA
DBX2	0.913755668	-1.13363438	2.056146026	-0.551339431	0.581401013	NA	0.23552421587497	NA
LYG2	0.943846962	1.074343396	2.935745079	0.365952549	0.714400483	NA	0.14605826049666	NA
RP4-592A1.2	0.671821823	0.262029255	2.868984521	0.091331708	0.927229024	NA	0.0328129826033892	NA
TAL2	0.663904748	1.12989315	3.359101745	0.336367647	0.736593644	NA	0.132772032952782	NA
RP11-887P2.3	0.91476126	-1.586941916	3.045282313	-0.521114876	0.602286748	NA	0.220196692422629	NA
GOLGA8R	0.90851548	0.212529405	3.353489989	0.06337559	0.949467425	NA	0.0225199307536412	NA
QRFPR	1.012882365	-0.898430621	2.806701933	-0.3201019	0.748891085	NA	0.125581339340526	NA
ANKRD19P	0.981865089	-0.224073149	1.753300716	-0.127800752	0.898306655	NA	0.0465753828870701	NA
FAM25A	1.064337852	-1.253886165	1.931187662	-0.649282403	0.516155858	NA	0.287219139363516	NA
LCTL	0.765677981	-2.665559401	2.476045883	-1.076538774	0.281686369	NA	0.550234168318855	NA
KRTDAP	1.009112154	-0.382132423	2.027467954	-0.188477664	0.850502224	NA	0.0703245464021883	NA
HUS1B	0.900327959	-2.325520427	2.12024237	-1.096818203	0.272720871	NA	0.564281624752582	NA
PLAC9	0.700003715	1.165474705	3.316463388	0.351420947	0.72527257	NA	0.139498747359578	NA
AC079610.2	0.896436812	-0.703816873	2.278151361	-0.308942103	0.757365569	NA	0.120694442459448	NA
FAM163B	0.966230926	-3.27195349	2.480812869	-1.318903788	0.18720128	NA	0.727691186073147	NA
SSXP1	0.89449094	-3.009517738	2.697558053	-1.115645216	0.264574029	NA	0.577452789081082	NA
MFAP5	0.976231648	-2.567018246	2.194634074	-1.16967939	0.242130015	NA	0.615951371066756	NA
PDCD1LG2	1.031322607	1.561496764	1.902587822	0.820722569	0.411804313	NA	0.385309109145157	NA
SNX29P2	0.847159413	0.570869329	2.303915899	0.247782191	0.804302935	NA	0.0945803465007668	NA
RP11-98J23.2	0.810577874	-2.271820808	2.626889302	-0.864833096	0.387130403	NA	0.412142720345622	NA
NTRK1	0.957064143	1.776372262	2.509766966	0.707783745	0.479079562	NA	0.319592356171598	NA
MUC2	0.595038457	0.724676125	3.406221836	0.212750713	0.831521409	NA	0.0801265646153968	NA
DUSP27	0.729685397	-1.752863958	2.573596394	-0.681095125	0.495811301	NA	0.304683578604893	NA
ZFP2	0.905729471	-2.544145016	2.184011374	-1.164895497	0.244061296	NA	0.612501086893191	NA
RP11-498P14.5	1.135207695	-2.530844933	3.25905228	-0.776558556	0.437419261	NA	0.359102097471575	NA
OR1F2P	0.724981213	-2.256927574	2.502507447	-0.901866477	0.367127801	NA	0.435182727008596	NA
LINC00501	0.91051242	-0.33046749	2.315210825	-0.142737537	0.88649747	NA	0.0523224995065006	NA
SERTAD4-AS1	0.766365828	1.157153275	2.75476272	0.420055516	0.674444899	NA	0.171053525662564	NA
DDO	0.562613259	-1.648267947	3.555050689	-0.463641194	0.642904835	NA	0.191853308091481	NA
CCDC162P	0.980296859	-3.216388825	2.268503519	-1.417846081	0.156235707	NA	0.806219702975615	NA
ADAMTSL4-AS1	0.584954423	-0.738194133	3.565442415	-0.207041384	0.835977539	NA	0.0778053910052433	NA
NAP1L6	0.87995808	-4.140640913	3.284850303	-1.260526517	0.207479488	NA	0.683024832391625	NA
PSORS1C3	0.835316609	1.104238602	2.554509206	0.432270355	0.66554493	NA	0.176822620591388	NA
FOXB2	0.989750662	-1.77622503	2.028713907	-0.875542393	0.381278854	NA	0.41875728034336	NA
RP11-15J10.1	0.841587647	0.334478303	3.289273138	0.101687603	0.919004642	NA	0.0366822949360939	NA
FAM201A	0.635127153	0.430105105	3.411854618	0.126061967	0.899682873	NA	0.0459105469792856	NA
PCDHA1	0.807988311	-2.679507601	2.743591394	-0.97664237	0.328746235	NA	0.483139212275836	NA
RP11-89H19.1	0.727497425	-2.28544048	2.425888855	-0.942104365	0.34613921	NA	0.460749201855511	NA
CHKB-AS1	0.750499873	0.041751438	3.330573168	0.012535812	0.989998131	NA	0.00436562529856409	NA
POM121B	1.052529036	1.12921567	2.699760657	0.418265103	0.675753301	NA	0.170211824130779	NA
STAG3L1	1.122159963	0.315880578	1.944875902	0.16241683	0.870977619	NA	0.0599930046590213	NA
VCX3B	1.087572814	-0.707265896	2.469356046	-0.28641714	0.774558649	NA	0.110945692207261	NA
CRLF2	0.756598136	2.572634324	2.418548831	1.063709896	0.28746014	NA	0.541422367246304	NA
KRTAP5-6	0.76178088	0.766894242	2.504368998	0.306222543	0.75943521	NA	0.119509271359747	NA
CTA-373H7.7	0.844404366	2.062343843	2.312908168	0.891666981	0.372571457	NA	0.428790419816108	NA
EGFEM1P	1.004106003	-3.220725942	2.326744972	-1.384219577	0.166291231	NA	0.779130651734912	NA
HNRNPA1P4	1.134647608	-2.256488727	1.849510627	-1.22004637	0.222447297	NA	0.652772867079869	NA
RNVU1-15	0.96849894	-1.671045371	2.273446893	-0.735027229	0.462322911	NA	0.335054584013086	NA
TRBC2	0.807224765	-3.011122251	2.353627541	-1.279353763	0.200772508	NA	0.697295755876182	NA
RP11-134K1.2	0.909289911	1.078121673	2.150300436	0.501381879	0.61610239	NA	0.210347106477166	NA
POU5F1B	0.594187314	2.624462975	3.455533331	0.759495778	0.447556039	NA	0.349152578438015	NA
CGB8	0.764480825	0.526550773	3.91349846	0.134547331	0.892969786	NA	0.0491632353952879	NA
AC007256.5	0.973699446	-1.643138688	2.515153338	-0.653295631	0.513565708	NA	0.289403982843364	NA
RPL7AP60	1.074798371	-0.347109168	2.016470797	-0.172136968	0.863329851	NA	0.0638232424081414	NA
EEF1A1P16	1.058551967	-1.667780334	1.91764317	-0.869703165	0.384462642	NA	0.415145853941837	NA
RP11-54C4.1	1.116054346	-1.520352753	2.153224673	-0.7060818	0.480137269	NA	0.318634582110715	NA
NT5C3AP1	0.994653504	0.271204065	2.041600861	0.132838926	0.894320769	NA	0.0485066834181655	NA
RP11-229P13.2	0.943943301	1.595026021	2.326617918	0.685555634	0.492993367	NA	0.307158923916842	NA
RP11-284B18.3	0.88740376	-1.232134522	2.138876949	-0.576066109	0.564570498	NA	0.248281819937884	NA
RP11-324J13.1	1.061264078	-1.731807302	2.019079819	-0.85772107	0.391046503	NA	0.407771593511047	NA
VDAC1P2	1.076992659	-0.529463914	1.978475109	-0.267612118	0.788997902	NA	0.102924151608114	NA
NPM1P6	0.926000394	-0.16198756	1.893620945	-0.085543815	0.931829064	NA	0.030663747914442	NA
RRM2P3	0.823283219	-1.702630285	2.230628933	-0.763296064	0.445286849	NA	0.351360131033319	NA
RPSAP53	0.679856118	0.788429731	2.827257138	0.278867359	0.780346619	NA	0.107712446948791	NA
ZNF705E	1.125538931	-2.97771386	2.128839961	-1.398749514	0.161888111	NA	0.790785044493613	NA
RPS4XP3	0.519927272	1.203368943	4.133131483	0.291151866	0.770935174	NA	0.112982139144545	NA
GTF2IRD2P1	0.480725024	-2.67514409	2.928269767	-0.913557938	0.360949177	NA	0.442553944084097	NA
HMGN2P15	0.856783976	0.743020192	2.025498277	0.366833288	0.713743376	NA	0.146457909260978	NA
RP11-3N2.13	0.904895006	0	2.733612936	0	1	NA	0	NA
CDIPT-AS1	1.141934688	0.185852694	2.279477486	0.081533025	0.935018062	NA	0.0291799996609933	NA
C14orf182	1.113408967	-0.420171685	1.860383984	-0.22585213	0.82131643	NA	0.0854894892547916	NA
HLA-F-AS1	1.107036826	0.205016185	2.061170005	0.099465927	0.92076834	NA	0.0358496220451657	NA
RP11-43F13.3	0.80752975	-2.997206949	2.144545715	-1.39759527	0.162234639	NA	0.789856413253965	NA
KRT19P2	1.131226592	0.777756339	2.207490831	0.352325966	0.724593817	NA	0.139905376145035	NA
TUBB2BP1	1.144728321	-2.32797855	2.255303761	-1.032223947	0.301967219	NA	0.520040200685674	NA
SYCE3	0.98558761	-0.107925526	2.106612485	-0.051231789	0.959140821	NA	0.0181176250572559	NA
RP3-340B19.2	0.916827783	-0.341246744	2.026137113	-0.168422335	0.866251038	NA	0.0623562319790954	NA
RP11-203F10.6	0.817221586	-2.996861725	2.419376354	-1.238691831	0.215459645	NA	0.666634060050796	NA
HSPA8P15	0.999753611	-0.30365915	2.156012733	-0.14084293	0.887994028	NA	0.0515899549594252	NA
RP4-761J14.8	1.11587547	1.197910698	1.807587628	0.66271238	0.50751478	NA	0.294551305574404	NA
RP11-506B6.3	1.058478047	-2.00182009	1.993879037	-1.003982715	0.315386945	NA	0.501156287645685	NA
RPL12P8	1.06728856	-0.758243414	1.831008075	-0.414112545	0.678791686	NA	0.168263485662604	NA
C5orf55	73.4571755	1.62392334	2.631264775	0.61716455	NA	NA	NA	NA
SNORA79	0.815957708	-1.667988149	2.230123662	-0.747935273	0.454499201	NA	0.342466875921873	NA
RN7SKP97	1.136004959	3.661014025	2.016094409	1.81589414	0.069386612	NA	1.15872431766358	NA
RP5-858B6.3	0.658527822	-3.287892723	3.911779689	-0.84051071	0.400622099	NA	0.397265097955463	NA
TMSB4XP4	1.071331868	1.713918415	2.062800951	0.83086951	0.40604735	NA	0.391423319514737	NA
DSCR4-IT1	0.739596485	-2.319169621	2.505604972	-0.92559268	0.354657699	NA	0.450190607937476	NA
EEF1A1P24	1.040441854	-3.241667721	2.152561718	-1.505958084	0.132077934	NA	0.879169733047936	NA
AC091633.3	1.131372111	1.143251559	2.457561502	0.465197538	0.641790002	NA	0.192607052759447	NA
RP11-71G7.1	0.818955999	-0.688861389	2.926261473	-0.235406642	0.813893131	NA	0.0894326168110189	NA
IL10RB-AS1	1.069819077	1.666167589	2.119721025	0.786031544	0.431849007	NA	0.36466807468825	NA
AC147651.3	0.926222195	1.622286598	2.315892822	0.700501588	0.483614114	NA	0.315501032991432	NA
ASS1P2	0.867185725	2.422060643	2.068597005	1.170871193	0.241650556	NA	0.616812201280515	NA
AC010136.2	0.818326631	-2.672609043	3.289363433	-0.812500381	0.416504568	NA	0.380380231120785	NA
AC008074.3	0.995404977	-0.758153294	2.012694216	-0.376685782	0.70640713	NA	0.150944925931013	NA
DDX11L1	1.141930484	-1.711497337	3.207648677	-0.533567578	0.593640745	NA	0.226476298562276	NA
AF196972.9	1.139046033	-3.518542392	2.050243302	-1.716158462	0.086133043	NA	1.06483020929418	NA
RP11-169K16.6	0.752834207	0.810933864	2.49990558	0.324385797	0.745645971	NA	0.127467324452131	NA
C4B	0.936613647	-0.769277151	3.125825939	-0.246103643	0.805602003	NA	0.0938794626496149	NA
TMLHE-AS1	1.11084118	0.465766299	2.913790623	0.159848925	0.873000083	NA	0.0589857150041207	NA
ZMIZ1-AS1	0.985322967	-1.11822618	1.906112299	-0.586652833	0.557436892	NA	0.253804292418848	NA
AP000704.5	0.823262239	-0.701659917	3.924054019	-0.178809954	0.858086929	NA	0.0664687134652004	NA
AC093698.2	1.101028673	-0.447398498	2.073900821	-0.21572801	0.829199766	NA	0.0813408291359712	NA
RP11-441O15.3	0.755765988	1.148333139	2.582088099	0.444730425	0.656514579	NA	0.182755625234899	NA
AC017002.2	0.584588893	2.030058732	3.523431171	0.576159611	0.564507302	NA	0.248330436028125	NA
RP11-297K8.2	0.885270099	-2.267962583	2.335208966	-0.97120327	0.331447066	NA	0.479585821044247	NA
RP11-809C18.3	0.936541007	2.089825725	2.48370899	0.841413279	0.400116449	NA	0.397813594176889	NA
DDX26B-AS1	0.723273948	-2.689402935	2.654975104	-1.01296729	0.311075785	NA	0.507133794259934	NA
RP4-758J18.10	0.985043201	0.187632476	2.032743393	0.092305048	0.926455678	NA	0.0331753526650563	NA
SSXP5	0.732117495	0	2.507373431	0	1	NA	0	NA
RP11-165N19.2	1.092640821	1.138136162	2.238438425	0.508450958	0.611137124	NA	0.213861333922717	NA
XX-C2158C6.3	0.896657807	0.216007546	2.29211861	0.094239253	0.924919104	NA	0.0338962502044966	NA
RP11-513G11.4	0.588217692	0.252898505	3.473712563	0.072803521	0.941962469	NA	0.0259664006369634	NA
RP4-575N6.4	1.112607302	1.525818316	1.915292505	0.796650283	0.425654166	NA	0.370943111685547	NA
LINC00035	1.073960666	-1.451944924	2.031032477	-0.71488021	0.474683066	NA	0.323596261169644	NA
RP11-57H12.3	0.938060884	-2.223593389	2.325180377	-0.956310062	0.338915608	NA	0.469908430241443	NA
FGF13-AS1	0.719613727	-2.783301291	2.460617094	-1.131139541	0.257996364	NA	0.588386414602132	NA
TLK2P1	0.977232962	-2.996112581	2.556746635	-1.171845712	0.241259006	NA	0.617516465826238	NA
AC055811.5	0.83073964	-0.701325468	3.449394086	-0.203318453	0.838886134	NA	0.0762969840240525	NA
GAPDHP32	1.065911888	-2.016414881	1.988196723	-1.01419284	0.310490744	NA	0.507951341991882	NA
XXyac-YX65C7_A.2	0.754022628	0.154181201	3.967985545	0.038856291	0.969004965	NA	0.0136739976999277	NA
RPS7P10	0.884657285	-2.670554396	2.211161371	-1.207760967	0.227139219	NA	0.643707871836036	NA
RP11-348F1.2	0.696137921	-2.145656698	2.902882582	-0.739146913	0.459817793	NA	0.337414227385562	NA
RP11-258F22.1	0.745440502	-0.787460541	2.90895675	-0.270702045	0.786620204	NA	0.104234903116932	NA
RPL39P40	0.89166245	-2.987143028	2.402184612	-1.243511016	0.213679584	NA	0.670236970487808	NA
PSMD10P2	1.125666045	1.30974192	2.211181097	0.592326844	0.553631744	NA	0.256779016367791	NA
RP11-356N1.2	0.681438423	1.14680404	3.494900719	0.328136371	0.742808555	NA	0.129123103090715	NA
IL9RP3	1.071288396	-1.879507341	1.953637942	-0.962055098	0.336021928	NA	0.473632380649854	NA
CTD-2021A8.3	0.971335142	-2.275778212	2.498741148	-0.910769894	0.362416628	NA	0.440791884717688	NA
RP1-45I4.3	0.968671603	1.54697485	2.060753113	0.750684223	0.45284272	NA	0.344052609679512	NA
RP11-69I8.3	0.836139716	0.697581858	2.181021278	0.31984184	0.749088229	NA	0.125467027278891	NA
HCG4B	0.677349235	2.019580644	2.959054582	0.68250875	0.494917312	NA	0.305467354484313	NA
AC009502.4	1.082256242	2.609130997	2.246342594	1.161501814	0.245437886	NA	0.610058398370327	NA
AC139452.2	1.139570114	-0.314264026	1.807762251	-0.173841458	0.861990061	NA	0.0644977416900674	NA
NCAM1-AS1	0.820640176	-1.721105583	2.505719532	-0.686870802	0.492164148	NA	0.307890025929572	NA
MIR1302-9	0.878244875	-2.656249959	3.955558859	-0.671523305	0.501887218	NA	0.299393864733873	NA
RP1-283E3.4	1.024157834	2.090086174	2.27465082	0.918860229	0.358168685	NA	0.445912387571885	NA
FAM212B-AS1	1.034808808	1.081474965	2.801720896	0.386003819	0.699493841	NA	0.155216105091367	NA
